stand,latcoord,longcoord
E36,50.87267708333333,7.132067291666666
E40,50.87234791666667,7.132527986111111
E41,50.87219763888889,7.132742847222222
E42,50.871941319444446,7.133160763888888
E43,50.871720833333335,7.133506180555555
E44,50.87153819444444,7.133794791666666
E45,50.87124569444444,7.134202916666667
E46,50.87108798611111,7.1344167361111115
F20,50.86977256944444,7.136557638888889
F21,50.86960048611111,7.1368108333333335
F22,50.869309236111114,7.137153819444444
F23,50.86909166666666,7.137462986111111
F24,50.86889388888889,7.137751736111111
F25,50.868605,7.138141597222223
F26,50.86844694444444,7.138367569444445
F31,50.86803388888889,7.139143888888889
F32,50.86763111111111,7.139905555555556
F34,50.867443055555555,7.138960833333334
W10,50.86934333333333,7.128623888888889
W12,50.86899416666667,7.129188055555555
W14,50.86859138888889,7.129679444444444
W16,50.868208611111115,7.13024361111111
W18,50.86781916666667,7.130808055555555
W20,50.867425833333336,7.1313691666666665
W22,50.86703361111111,7.131929444444444
W24,50.86662527777778,7.132464444444444
W26,50.86620777777778,7.132981666666666
W28,50.86568416666667,7.133452222222223
W30,50.86608694444445,7.133974722222223
W32,50.86632916666667,7.1347313888888895
W34,50.86653166666667,7.135512222222222
APRON-U,50.86817611111111,7.119769444444444
BW7,50.86692388888889,7.119505277777777
BW6,50.86608527777778,7.119861111111111
BW5,50.86501388888889,7.120283333333333
BW4,50.86400555555556,7.120855555555555
BW-T3,50.86304638888889,7.121083333333333
BW3,50.862879722222225,7.119911111111111
BW2,50.862185277777776,7.1201888888888885
BW1,50.862430555555555,7.121152777777778
MIL-APRON-Z,50.85734333333333,7.126198402777778
