stand,latcoord,longcoord
NORTHWEST,50.183714374999994,7.062880694444444
SOUTHWEST,50.16629666666667,7.046333958333333
SOUTHEAST,50.16302977777777,7.0619543333333334
TOWER,50.175970138888886,7.059428055555555
